total_cards,created_at,release_channel,user_id,stars,active_modifiers,passed,time_seconds,game_version,session_id,cards_failed,level_number,end_reason,player_id,mode,stage_name,cards_failed_count,rounds,id,session_doc_id,site_host
1,2026-03-04T07:45:34.519000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'SW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.3, 'round_number': 1, 'level_number': 27}]",EIjFOjrUmRg0IBIlIdFO,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:49:23.274000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '3'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.28, 'round_number': 1, 'level_number': 1}]",EJy0OyOdJJlSDKNWhNIX,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:49:07.882000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '1'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.34, 'round_number': 1, 'level_number': 1}]",EM1APfZ5UKn1QhreO4c5,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:48:16.129000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '8'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.3, 'round_number': 1, 'level_number': 1}]",EPm8HLgm2KC84mzSfgIX,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:08:02.376000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.4,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.41, 'round_number': 1, 'level_number': 67}]",EQpaNg5F4FoYmmyUfnI4,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:07:02.982000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,1.3,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '7', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.33, 'round_number': 1, 'level_number': 67}]",ESzNFE0luJs0QBqkMu9H,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
3,2026-03-04T07:36:41.087000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,3,"[""glitch""]",True,2.85,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,[],64,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,Stage 64,0,[],Eas8kLKXBTSqItWVkZW5,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:35:44.452000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.3,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '90°_↻', 'card_type': 'directions', 'prompt_target': '90° ↻', 'actual': '↓', 'expected': 'Up'}]",45,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.3, 'round_number': 1, 'level_number': 45}]",Ecmzsx5SKfHlITp6SUYT,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:06:02.501000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,4,[],True,0.4,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,[],67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,Stage 67,0,[],Ed47i3sjHF60oO7dnPQm,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:09:21.521000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.51,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '7', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.55, 'round_number': 1, 'level_number': 67}]",EkxgGRzT4Ccn7DO39ats,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:51:49.714000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '7'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.35, 'round_number': 1, 'level_number': 1}]",ElcbA5U1VlKRn3O980fd,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:35:35.548000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.36,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '180°_↻', 'card_type': 'directions', 'prompt_target': '180° ↻', 'actual': '↓', 'expected': 'Up'}]",45,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.37, 'round_number': 1, 'level_number': 45}]",Ep6Cb3VYmC8XsbEdmnlF,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:51:06.938000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.4,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '2'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.41, 'round_number': 1, 'level_number': 1}]",EsvxDSy4v3Sz2MCAa8Q7,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:49:17.418000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '9'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.3, 'round_number': 1, 'level_number': 1}]",F1GjsdyGYdIj7B4jnhXm,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:49:16.018000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.25,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '8'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.26, 'round_number': 1, 'level_number': 1}]",F1cy6fgjCGjhGRI8yHH0,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:48:49.393000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.75,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '6'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.34, 'round_number': 1, 'level_number': 1}, {'passed': False, 'mode': 'stages', 'time_spent': 0.32, 'round_number': 2, 'level_number': 1}]",F6mliAvO2F4esy6U8Py7,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:53:10.923000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.36,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '9'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.39, 'round_number': 1, 'level_number': 1}]",F6rmLbacAsaWdhki5gGh,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:31:55.533000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '→↓', 'expected': 'NE'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.28, 'round_number': 1, 'level_number': 27}]",FB6oqfAUf9cmboeiEYMO,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:48:08.465000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '4'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.34, 'round_number': 1, 'level_number': 1}]",FFArZSL1clX8iHIprH2A,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:48:58.218000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.45,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '1'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.46, 'round_number': 1, 'level_number': 1}]",FK9UCjrEawvHVsKYkGr5,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:09:26.896000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.4,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '76', 'expected': '6'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.44, 'round_number': 1, 'level_number': 67}]",FKw45B2tHqNHOW97eRjI,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:08:13.822000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.3,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '7', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.32, 'round_number': 1, 'level_number': 67}]",FPyv1YcQW37y6AhvYNRr,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:06:45.606000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '7', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.33, 'round_number': 1, 'level_number': 67}]",FUMgkEu3oljxuJuxRVdQ,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:50:07.177000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '9'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.32, 'round_number': 1, 'level_number': 1}]",FXYDGtTnBUdXtxK40oAw,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:34:09.092000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.41,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '90°_↻', 'card_type': 'directions', 'prompt_target': '90° ↻', 'actual': '↓↓', 'expected': 'Left'}]",45,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.42, 'round_number': 1, 'level_number': 45}]",FY41T37zslPKS5VM60dC,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:51:55.355000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.4,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '5'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.41, 'round_number': 1, 'level_number': 1}]",FYg06sQERrR8mVwqlPee,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:34:58.524000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '90°_↺', 'card_type': 'directions', 'prompt_target': '90° ↺', 'actual': '↑', 'expected': 'Left'}]",45,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.28, 'round_number': 1, 'level_number': 45}]",FbJwrZ1Re03Xz17jaEGk,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T08:03:26.575000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,2.41,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '45°_↻', 'card_type': 'directions', 'prompt_target': '45° ↻', 'actual': '↑', 'expected': 'SE'}]",88,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 2.44, 'round_number': 1, 'level_number': 88}]",FduOSCcrlONeP1RFe1CR,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:07:27.678000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.25,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '7', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '67', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.3, 'round_number': 1, 'level_number': 67}]",FmBhpd6wpuERTsGiXLo9,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:34:28.862000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.4,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '90°_↺', 'card_type': 'directions', 'prompt_target': '90° ↺', 'actual': '↓', 'expected': 'Right'}]",45,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.42, 'round_number': 1, 'level_number': 45}]",FokyZpFjITr3FHNdX5WL,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:51:20.283000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.65,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '3', 'expected': '6'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.29, 'round_number': 1, 'level_number': 1}, {'passed': False, 'mode': 'stages', 'time_spent': 0.3, 'round_number': 2, 'level_number': 1}]",FrhCSaSF5Usyy4n5f0F6,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:50:46.762000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '8'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.28, 'round_number': 1, 'level_number': 1}]",FrrEqs11iRwubZpeo357,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:49:30.178000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.21,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '1'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.22, 'round_number': 1, 'level_number': 1}]",G1YGRPauTswlCosK4NWm,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:45:18.146000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.41,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'diagonal', 'card_type': 'diagonal', 'prompt_target': 'Diagonal', 'actual': '↓→', 'expected': 'NW'}]",27,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.41, 'round_number': 1, 'level_number': 27}]",G7lIwqVsrPWqHQPcryOS,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:34:15.261000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.41,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '45°_↺', 'card_type': 'directions', 'prompt_target': '45° ↺', 'actual': '↓', 'expected': 'SE'}]",45,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.45, 'round_number': 1, 'level_number': 45}]",GEMIvm8ooAmkFG5QVbtE,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:51:16.794000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.35,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '5'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.36, 'round_number': 1, 'level_number': 1}]",GHzZmFG5hX04bM7VIF91,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:08:00.718000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.45,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '676', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '767', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.5, 'round_number': 1, 'level_number': 67}]",GIsLvW6WzF5ilZRVkqq8,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:35:01.244000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.36,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '45°_↻', 'card_type': 'directions', 'prompt_target': '45° ↻', 'actual': '↑', 'expected': 'NW'}]",45,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.37, 'round_number': 1, 'level_number': 45}]",GM3eURrBUNQnC9AimV1k,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:48:30.873000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '↑', 'expected': '7'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.34, 'round_number': 1, 'level_number': 1}]",GUlnlJ1QQfUQF071O82O,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T08:03:33.333000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.55,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': '180°_↺', 'card_type': 'directions', 'prompt_target': '180° ↺', 'actual': 'blank', 'expected': 'Right'}]",88,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.6, 'round_number': 1, 'level_number': 88}]",GVeZ0JaErHbMps3R6z8g,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
2,2026-03-04T08:07:32.998000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.65,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '7', 'expected': '6'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '76', 'expected': '7'}]",67,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.66, 'round_number': 1, 'level_number': 67}]",GYpR0QLoABefG5XVWGRq,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:50:44.482000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.31,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '7'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.32, 'round_number': 1, 'level_number': 1}]",GceVlvUxc0pqmYDAml7v,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:51:30.682000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.2,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '2'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.22, 'round_number': 1, 'level_number': 1}]",Gf9Si7eHLgr5no2D7WrJ,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
1,2026-03-04T07:50:58.586000+00:00,custom,KRkOl9rJuER4DTgz7MdwicIriaz1,0,[],False,0.26,2026.03.0,73dc1cbc-9baf-449f-bbba-181144108be8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '6', 'expected': '8'}]",1,level_end,57a0af4c-4fdd-47c6-8f47-1e04d3c6e529,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 0.26, 'round_number': 1, 'level_number': 1}]",GsWhalro400P6oJnwLGD,GlF38nAvXSY7K29RCpQL,serve.gamejolt.net
